id,module,name,path,route,evidence_level,evidence_ref,status,notes
API-WEB-0001,admin/articles,getArticles,admin-js,/api/admin/articles,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=get; client_fn=getArticles; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0107,admin/membership,getUserMembership,admin-js,/api/admin/membership/:user_id,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=get; client_fn=getUserMembership; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0108,admin/membership,setUserLevel,admin-js,/api/admin/membership/:user_id/level,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=put; client_fn=setUserLevel; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0109,admin/membership,createLevel,admin-js,/api/admin/membership/levels,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=post; client_fn=createLevel; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0110,admin/membership,deleteLevel,admin-js,/api/admin/membership/levels/:id,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=delete; client_fn=deleteLevel; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0111,admin/membership,getMembershipStats,admin-js,/api/admin/membership/stats,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=get; client_fn=getMembershipStats; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0112,admin/merchant,getMerchant,admin-js,/api/admin/merchant,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=get; client_fn=getMerchant; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0113,admin/merchant,createMerchant,admin-js,/api/admin/merchant/create,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=post; client_fn=createMerchant; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0114,admin/merchant,updateMerchant,admin-js,/api/admin/merchant/update,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=put; client_fn=updateMerchant; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0115,admin/orders,getList,admin-js,/api/admin/orders,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=get; client_fn=getList; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0116,admin/orders,getDetail,admin-js,/api/admin/orders/:id,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=get; client_fn=getDetail; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0117,admin/orders,payByBalance,admin-js,/api/admin/orders/:id/pay-balance,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=post; client_fn=payByBalance; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0118,admin/orders,getQrcode,admin-js,/api/admin/orders/:id/qrcode,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=get; client_fn=getQrcode; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0119,admin/orders,updateStatus,admin-js,/api/admin/orders/:id/status,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=put; client_fn=updateStatus; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0120,admin/orders,createManual,admin-js,/api/admin/orders/manual,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=post; client_fn=createManual; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0121,admin/pet-bean,consumePetBean,admin-js,/api/admin/pet-bean/consume,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=post; client_fn=consumePetBean; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0122,admin/pet-bean,grantPetBean,admin-js,/api/admin/pet-bean/grant,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=post; client_fn=grantPetBean; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0123,admin/pet-bean,getPetBeanLogs,admin-js,/api/admin/pet-bean/logs,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=get; client_fn=getPetBeanLogs; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0124,admin/pet-bean,getPetBeanOrderStatus,admin-js,/api/admin/pet-bean/order/:order_id/status,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=get; client_fn=getPetBeanOrderStatus; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0125,admin/pet-bean,createPetBeanOrder,admin-js,/api/admin/pet-bean/order/create,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=post; client_fn=createPetBeanOrder; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0126,admin/pet-bean,getPetBeanPackages,admin-js,/api/admin/pet-bean/packages,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=get; client_fn=getPetBeanPackages; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0127,admin/pet-bean,verifyPetBeanIAP,admin-js,/api/admin/pet-bean/verify-iap,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=post; client_fn=verifyPetBeanIAP; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0128,admin/pet-bean,getPetBeanWallet,admin-js,/api/admin/pet-bean/wallet,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=get; client_fn=getPetBeanWallet; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0129,admin/pet,acceptTransfer,admin-js,/api/admin/pet/transfer/:code/accept,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=post; client_fn=acceptTransfer; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0130,admin/pet,cancelTransfer,admin-js,/api/admin/pet/transfer/:code/cancel,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=post; client_fn=cancelTransfer; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0131,admin/pet,createTransfer,admin-js,/api/admin/pet/transfer/create,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=post; client_fn=createTransfer; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0132,admin/pet,getMyTransfers,admin-js,/api/admin/pet/transfer/list,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=get; client_fn=getMyTransfers; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0133,admin/point,createActivity,admin-js,/api/admin/point/activities,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=post; client_fn=createActivity; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0134,admin/point,deleteActivity,admin-js,/api/admin/point/activities/:id,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=delete; client_fn=deleteActivity; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0135,admin/point,adjustPoints,admin-js,/api/admin/point/adjust,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=post; client_fn=adjustPoints; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0136,admin/point,getLogs,admin-js,/api/admin/point/logs,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=get; client_fn=getLogs; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0137,admin/point,createProduct,admin-js,/api/admin/point/products,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=post; client_fn=createProduct; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0138,admin/point,deleteProduct,admin-js,/api/admin/point/products/:id,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=delete; client_fn=deleteProduct; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0139,admin/point,createRule,admin-js,/api/admin/point/rules,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=post; client_fn=createRule; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0140,admin/point,deleteRule,admin-js,/api/admin/point/rules/:id,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=delete; client_fn=deleteRule; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0141,admin/point,updateSettings,admin-js,/api/admin/point/settings,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=put; client_fn=updateSettings; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0142,admin/point,updateSignConfig,admin-js,/api/admin/point/sign-config,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=put; client_fn=updateSignConfig; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0143,admin/point,getStats,admin-js,/api/admin/point/stats,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=get; client_fn=getStats; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0144,admin/product,getProduct,admin-js,/api/admin/product,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=get; client_fn=getProduct; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0145,admin/public,getTransferInfo,admin-js,/api/admin/public/pet/transfer/:code/info,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=get; client_fn=getTransferInfo; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0146,admin/queues,getQueues,admin-js,/api/admin/queues,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=get; client_fn=getQueues; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0147,admin/queues,addQueue,admin-js,/api/admin/queues/add,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=post; client_fn=addQueue; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0148,admin/queues,deleteQueue,admin-js,/api/admin/queues/delete/:id,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=delete; client_fn=deleteQueue; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0149,admin/queues,getQueue,admin-js,/api/admin/queues/detail/:id,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=get; client_fn=getQueue; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0150,admin/queues,getQueueRule,admin-js,/api/admin/queues/rule,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=get; client_fn=getQueueRule; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0151,admin/queues,setQueueRule,admin-js,/api/admin/queues/rule/set,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=post; client_fn=setQueueRule; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0152,admin/queues,updateQueue,admin-js,/api/admin/queues/update/:id,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=put; client_fn=updateQueue; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0153,admin/queues,updateQueueUser,admin-js,/api/admin/queues/update/:id/user,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=put; client_fn=updateQueueUser; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0154,admin/recharge,createRule,admin-js,/api/admin/recharge/rules,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=post; client_fn=createRule; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0155,admin/recharge,deleteRule,admin-js,/api/admin/recharge/rules/:id,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=delete; client_fn=deleteRule; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0156,admin/register,register,admin-js,/api/admin/register,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=put; client_fn=register; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0157,admin/seo,previewToken,admin-js,/api/admin/seo/preview-token,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=get; client_fn=previewToken; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0158,admin/seo,saveProfile,admin-js,/api/admin/seo/profile,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=post; client_fn=saveProfile; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0159,admin/seo,publish,admin-js,/api/admin/seo/publish,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=post; client_fn=publish; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0160,admin/seo,translate,admin-js,/api/admin/seo/translate,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=post; client_fn=translate; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0161,admin/shipping,createTemplate,admin-js,/api/admin/shipping/templates,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=post; client_fn=createTemplate; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0162,admin/shipping,deleteTemplate,admin-js,/api/admin/shipping/templates/:id,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=delete; client_fn=deleteTemplate; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0163,admin/shop,getTemplates,admin-js,/api/admin/shop/templates,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=get; client_fn=getTemplates; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0164,admin/shops,getShops,admin-js,/api/admin/shops,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=get; client_fn=getShops; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0165,admin/shops,addShop,admin-js,/api/admin/shops/add,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=post; client_fn=addShop; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0166,admin/shops,deleteShop,admin-js,/api/admin/shops/delete/:id,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=delete; client_fn=deleteShop; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0167,admin/shops,getShop,admin-js,/api/admin/shops/detail/:id,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=get; client_fn=getShop; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0168,admin/shops,updateDetail,admin-js,/api/admin/shops/detail/config,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=put; client_fn=updateDetail; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0169,admin/shops,updateShop,admin-js,/api/admin/shops/update/:id,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=put; client_fn=updateShop; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0170,admin/shops,updateShopDefault,admin-js,/api/admin/shops/update/:id/default,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=put; client_fn=updateShopDefault; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0171,admin/shops,updateShopDyDefault,admin-js,/api/admin/shops/update/:id/dy-default,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=put; client_fn=updateShopDyDefault; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0172,admin/shops,updateShopXhsDefault,admin-js,/api/admin/shops/update/:id/xhs-default,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=put; client_fn=updateShopXhsDefault; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0173,admin/sms,getCode,admin-js,/api/admin/sms,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=post; client_fn=getCode; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0174,admin/store,getStoreOrderStatus,admin-js,/api/admin/store/order/:order_id/status,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=get; client_fn=getStoreOrderStatus; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0175,admin/store,createStoreOrder,admin-js,/api/admin/store/order/create,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=post; client_fn=createStoreOrder; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0176,admin/store,getStorePackages,admin-js,/api/admin/store/packages,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=get; client_fn=getStorePackages; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0177,admin/store,verifyStoreIAP,admin-js,/api/admin/store/verify-iap,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=post; client_fn=verifyStoreIAP; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0178,admin/tabbar,getTabbar,admin-js,/api/admin/tabbar,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=get; client_fn=getTabbar; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0179,admin/tabbar,addTabbar,admin-js,/api/admin/tabbar/add,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=post; client_fn=addTabbar; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0180,admin/tabbar,deleteTabbar,admin-js,/api/admin/tabbar/delete/:id,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=delete; client_fn=deleteTabbar; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0181,admin/tabbar,getTabbarDetail,admin-js,/api/admin/tabbar/detail/:id,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=get; client_fn=getTabbarDetail; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0182,admin/tabbar,getTabbarList,admin-js,/api/admin/tabbar/list,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=get; client_fn=getTabbarList; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0183,admin/tabbar,setTabbarActive,admin-js,/api/admin/tabbar/set-active/:id,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=put; client_fn=setTabbarActive; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0184,admin/tabbar,setTabbarHidden,admin-js,/api/admin/tabbar/set-hidden/:id,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=put; client_fn=setTabbarHidden; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0185,admin/tabbar,updateTabbar,admin-js,/api/admin/tabbar/update,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=put; client_fn=updateTabbar; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0186,admin/tabbar,updateTabbarConfig,admin-js,/api/admin/tabbar/update/:id,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=put; client_fn=updateTabbarConfig; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0187,admin/tool,getToolPrices,admin-js,/api/admin/tool/prices,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=get; client_fn=getToolPrices; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0188,admin/tool,replyToolPrices,admin-js,/api/admin/tool/prices/:id/reply,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=put; client_fn=replyToolPrices; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0189,admin/tool,saveWatermark,admin-js,/api/admin/tool/watermark,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=put; client_fn=saveWatermark; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0190,admin/tools,getTools,admin-js,/api/admin/tools,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=get; client_fn=getTools; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0191,admin/tools,switchTool,admin-js,/api/admin/tools/:id/switch,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=put; client_fn=switchTool; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0192,admin/trade,createOrder,admin-js,/api/admin/trade/createorder,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=post; client_fn=createOrder; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0193,admin/trade,createOrderV2,admin-js,/api/admin/trade/createorder-v2,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=post; client_fn=createOrderV2; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0194,admin/trade,exchangeCode,admin-js,/api/admin/trade/exchange,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=post; client_fn=exchangeCode; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0195,admin/trade,getOrderStatus,admin-js,/api/admin/trade/order/{orderId}/status,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=get; client_fn=getOrderStatus; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0196,admin/trade,getOrders,admin-js,/api/admin/trade/orders,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=get; client_fn=getOrders; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0197,admin/trade,getOrderDetail,admin-js,/api/admin/trade/orders/:order_no,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=get; client_fn=getOrderDetail; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0198,admin/trade,submitInvoice,admin-js,/api/admin/trade/orders/:order_no/invoice,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=post; client_fn=submitInvoice; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0199,admin/trade,getSkus,admin-js,/api/admin/trade/products-inference,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=get; client_fn=getSkus; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0200,admin/trade,getSkusV2,admin-js,/api/admin/trade/products-inference-v2,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=get; client_fn=getSkusV2; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0201,admin/trade,getShowcases,admin-js,/api/admin/trade/showcase_list,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=get; client_fn=getShowcases; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0202,admin/trade,getUpgradeQuote,admin-js,/api/admin/trade/upgrade-quote,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=post; client_fn=getUpgradeQuote; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0203,admin/user,getUser,admin-js,/api/admin/user,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=get; client_fn=getUser; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0204,admin/users,getUsers,admin-js,/api/admin/users,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=get; client_fn=getUsers; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0205,admin/users,getUserPhone,admin-js,/api/admin/users/:userId/phone,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=get; client_fn=getUserPhone; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0206,admin/users,bindCat,admin-js,/api/admin/users/bind/cat,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=post; client_fn=bindCat; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0207,admin/users,removeCat,admin-js,/api/admin/users/unbind/cat,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=delete; client_fn=removeCat; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0208,admin/visual,getVisualCats,admin-js,/api/admin/visual/cats,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=get; client_fn=getVisualCats; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0209,admin/visual,addVisualCat,admin-js,/api/admin/visual/cats/add,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=post; client_fn=addVisualCat; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0210,admin/visual,deleteVisualCat,admin-js,/api/admin/visual/cats/delete/:id,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=delete; client_fn=deleteVisualCat; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0211,admin/visual,getVisualCat,admin-js,/api/admin/visual/cats/detail/:id,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=get; client_fn=getVisualCat; extract=named-request; platform=admin-js; R10 may refine auth/body
API-WEB-0212,admin/visual,updateVisualCat,admin-js,/api/admin/visual/cats/update/:id,W,reverse-evidence/web/cattery-admin.js|cattery-editor.js|api-routes.txt,method-resolved,web API; method=put; client_fn=updateVisualCat; extract=named-request; platform=admin-js; R10 may refine auth/body
