id,module,name,path,route,evidence_level,evidence_ref,status,notes
P0C-0072,P0,get,bearer-or-token-header,/api/admin/membership/stats,W,static R10 skeleton,method-resolved,"req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=-; idem=yes-safe; entities=membership,membership_info; list-like GET; pagination params common in admin SPA; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack"
P0C-0073,P0,get,bearer-or-token-header,/api/admin/merchant,S,static R10 skeleton,method-resolved,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=-; idem=yes-safe; entities=merchant_info; list-like GET; pagination params common in admin SPA; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0074,P0,post,bearer-or-token-header,/api/admin/merchant/create,S,static R10 skeleton,method-resolved,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=-; idem=non-idempotent-create; entities=merchant_info; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0075,P0,put,bearer-or-token-header,/api/admin/merchant/set-type,I,static R10 skeleton,method-inferred,"req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=-; idem=likely-idempotent-put; entities=link_type,merchant_info; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack"
P0C-0076,P0,∅,bearer-or-token-header,/api/admin/merchant/theme,S,static R10 skeleton,method-unknown,"req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=-; idem=unknown; entities=merchant_info,theme_info; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack"
P0C-0077,P0,∅,bearer-or-token-header,/api/admin/merchant/theme/home,S,static R10 skeleton,method-unknown,"req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=-; idem=unknown; entities=merchant_info,theme_info; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack"
P0C-0078,P0,∅,bearer-or-token-header,/api/admin/merchant/theme/intro-splash,S,static R10 skeleton,method-unknown,"req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=-; idem=unknown; entities=intro_splash_config,merchant_info,theme_info; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack"
P0C-0079,P0,put,bearer-or-token-header,/api/admin/merchant/update,S,static R10 skeleton,method-resolved,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=id?; idem=likely-idempotent-put; entities=merchant_info; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0080,P0,post,likely-public-or-pre-session,/api/admin/sms,S,static R10 skeleton,method-resolved,req=I: phone number; exact key B; resp=I: send-result; B; err=B-not-observed-runtime; params=-; idem=unknown-post; entities=-; login/sms typically pre-auth; still confirm dynamically
P0C-0081,P0,get,bearer-or-token-header,/api/admin/weixin/mini,S,static R10 skeleton,method-resolved,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=-; idem=yes-safe; entities=mini_program_info; list-like GET; pagination params common in admin SPA; miniprogram publish chain; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0082,P0,get,bearer-or-token-header,/api/admin/weixin/mini/audit,S,static R10 skeleton,method-resolved,"req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=-; idem=yes-safe; entities=audit_info,mini_program_info; list-like GET; pagination params common in admin SPA; miniprogram publish chain; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack"
P0C-0083,P0,post,bearer-or-token-header,/api/admin/weixin/mini/auth,W,static R10 skeleton,method-resolved,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=-; idem=unknown-post; entities=mini_program_info; miniprogram publish chain; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0084,P0,get,bearer-or-token-header,/api/admin/weixin/mini/categories,S,static R10 skeleton,method-resolved,"req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=-; idem=yes-safe; entities=cat,mini_program_info; list-like GET; pagination params common in admin SPA; miniprogram publish chain; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack"
P0C-0085,P0,get,bearer-or-token-header,/api/admin/weixin/mini/pages,S,static R10 skeleton,method-resolved,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=-; idem=yes-safe; entities=mini_program_info; list-like GET; pagination params common in admin SPA; miniprogram publish chain; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0086,P0,post,bearer-or-token-header,/api/admin/weixin/mini/publish,S,static R10 skeleton,method-resolved,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=-; idem=unknown-post; entities=mini_program_info; miniprogram publish chain; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0087,P0,∅,bearer-or-token-header,/api/admin/weixin/mini/qrcode/generate,S,static R10 skeleton,method-unknown,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=-; idem=unknown; entities=mini_program_info; miniprogram publish chain; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0088,P0,get,bearer-or-token-header,/api/admin/weixin/mini/register,W,static R10 skeleton,method-resolved,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=-; idem=yes-safe; entities=mini_program_info; list-like GET; pagination params common in admin SPA; miniprogram publish chain; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0089,P0,get,bearer-or-token-header,/api/admin/weixin/mini/template,S,static R10 skeleton,method-resolved,"req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=-; idem=yes-safe; entities=contract_template,mini_program_info,receipt_template,template_info; list-like GET; pagination params common in admin SPA; miniprogram publish chain; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack"
P0C-0090,P0,get,bearer-or-token-header,/api/admin/weixin/mini/tester,W,static R10 skeleton,method-resolved,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=-; idem=yes-safe; entities=mini_program_info; list-like GET; pagination params common in admin SPA; miniprogram publish chain; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0091,P0,post,bearer-or-token-header,/api/admin/weixin/mini/upload,S,static R10 skeleton,method-resolved,"req=I: multipart/form-data or signed upload; FormData seen in admin; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=-; idem=non-idempotent-create; entities=mini_program_info,uploaded_image; miniprogram publish chain; upload path; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack"
P0C-0092,P0,get,bearer-or-token-header,/api/admin/weixin/mini/version,S,static R10 skeleton,method-resolved,"req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=-; idem=yes-safe; entities=app_version,mini_program_info,version_info; list-like GET; pagination params common in admin SPA; miniprogram publish chain; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack"
P0C-0093,P0,get,bearer-or-token-header,/api/editor/fonts,W,static R10 skeleton,method-resolved,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=-; idem=yes-safe; entities=-; list-like GET; pagination params common in admin SPA; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0094,P0,get,bearer-or-token-header,/api/editor/fonts/categories/list,W,static R10 skeleton,method-resolved,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=-; idem=yes-safe; entities=cat; list-like GET; pagination params common in admin SPA; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0095,P1,get,bearer-or-token-header,/api/admin/articles,S,static R10 skeleton,method-resolved,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=-; idem=yes-safe; entities=article; list-like GET; pagination params common in admin SPA; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0096,P1,post,bearer-or-token-header,/api/admin/articles/add,W,static R10 skeleton,method-resolved,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=-; idem=non-idempotent-create; entities=article; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0097,P1,delete,bearer-or-token-header,/api/admin/articles/delete/:id,W,static R10 skeleton,method-resolved,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=id; idem=likely-idempotent-delete; entities=article; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0098,P1,get,bearer-or-token-header,/api/admin/articles/detail/:id,W,static R10 skeleton,method-resolved,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=id; idem=yes-safe; entities=article; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0099,P1,put,bearer-or-token-header,/api/admin/articles/update/:id,W,static R10 skeleton,method-resolved,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=id; idem=likely-idempotent-put; entities=article; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0100,P1,∅,bearer-or-token-header,/api/admin/boarding/,S,static R10 skeleton,method-unknown,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=-; idem=unknown; entities=-; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0101,P1,post,bearer-or-token-header,/api/admin/boarding/add,I,static R10 skeleton,method-inferred,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=-; idem=non-idempotent-create; entities=-; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0102,P1,∅,bearer-or-token-header,/api/admin/boarding/config,S,static R10 skeleton,method-unknown,"req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=-; idem=unknown; entities=auto_backup_config,batch_config_response,intro_splash_config; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack"
P0C-0103,P1,get,bearer-or-token-header,/api/admin/boarding/detail/,I,static R10 skeleton,method-inferred,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=id?; idem=yes-safe; entities=-; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0104,P1,get,bearer-or-token-header,/api/admin/boarding/list,I,static R10 skeleton,method-inferred,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=-; idem=yes-safe; entities=-; list-like GET; pagination params common in admin SPA; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0105,P1,∅,bearer-or-token-header,/api/admin/boarding/operate,S,static R10 skeleton,method-unknown,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=-; idem=unknown; entities=-; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0106,P1,∅,bearer-or-token-header,/api/admin/calendar/events/,S,static R10 skeleton,method-unknown,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=-; idem=unknown; entities=-; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0107,P1,∅,bearer-or-token-header,/api/admin/calendar/month-data,S,static R10 skeleton,method-unknown,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=-; idem=unknown; entities=-; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0108,P1,∅,bearer-or-token-header,/api/admin/contracts/document-imports,S,static R10 skeleton,method-unknown,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=-; idem=unknown; entities=-; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0109,P1,∅,bearer-or-token-header,/api/admin/contracts/documents,S,static R10 skeleton,method-unknown,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=-; idem=unknown; entities=-; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0110,P1,∅,bearer-or-token-header,/api/admin/contracts/templates,S,static R10 skeleton,method-unknown,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=-; idem=unknown; entities=-; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0111,P1,get,bearer-or-token-header,/api/admin/doors,W,static R10 skeleton,method-resolved,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=-; idem=yes-safe; entities=door_info; list-like GET; pagination params common in admin SPA; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0112,P1,post,bearer-or-token-header,/api/admin/doors/add,S,static R10 skeleton,method-resolved,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=-; idem=non-idempotent-create; entities=door_info; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0113,P1,delete,bearer-or-token-header,/api/admin/doors/delete/,S,static R10 skeleton,method-resolved,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=id?; idem=likely-idempotent-delete; entities=door_info; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0114,P1,delete,bearer-or-token-header,/api/admin/doors/delete/:id,W,static R10 skeleton,method-resolved,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=id; idem=likely-idempotent-delete; entities=door_info; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0115,P1,get,bearer-or-token-header,/api/admin/doors/detail/:id,W,static R10 skeleton,method-resolved,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=id; idem=yes-safe; entities=door_info; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0116,P1,get,bearer-or-token-header,/api/admin/doors/rule,S,static R10 skeleton,method-resolved,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=-; idem=yes-safe; entities=door_info; list-like GET; pagination params common in admin SPA; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0117,P1,post,bearer-or-token-header,/api/admin/doors/rule/set,S,static R10 skeleton,method-resolved,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=-; idem=unknown-post; entities=door_info; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0118,P1,put,bearer-or-token-header,/api/admin/doors/update/,S,static R10 skeleton,method-resolved,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=id?; idem=likely-idempotent-put; entities=door_info; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0119,P1,put,bearer-or-token-header,/api/admin/doors/update/:id,W,static R10 skeleton,method-resolved,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=id; idem=likely-idempotent-put; entities=door_info; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0120,P1,put,bearer-or-token-header,/api/admin/doors/update/:id/user,W,static R10 skeleton,method-resolved,"req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=id; idem=likely-idempotent-put; entities=door_info,user,user_info; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack"
P0C-0121,P1,∅,bearer-or-token-header,/api/admin/doorsr,S,static R10 skeleton,method-unknown,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=-; idem=unknown; entities=-; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0122,P1,get,bearer-or-token-header,/api/admin/goods/,S,static R10 skeleton,method-resolved,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=-; idem=yes-safe; entities=-; list-like GET; pagination params common in admin SPA; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0123,P1,get,bearer-or-token-header,/api/admin/goods/:id,W,static R10 skeleton,method-resolved,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=id; idem=yes-safe; entities=-; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0124,P1,delete,bearer-or-token-header,/api/admin/goods/:id/delete,W,static R10 skeleton,method-resolved,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=id; idem=likely-idempotent-delete; entities=-; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0125,P1,post,bearer-or-token-header,/api/admin/goods/:id/member-prices,W,static R10 skeleton,method-resolved,"req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=id; idem=unknown-post; entities=member_info,member_level,membership,membership_info; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack"
P0C-0126,P1,put,bearer-or-token-header,/api/admin/goods/:id/recommended,W,static R10 skeleton,method-resolved,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=id; idem=unknown; entities=-; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0127,P1,put,bearer-or-token-header,/api/admin/goods/:id/status,W,static R10 skeleton,method-resolved,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=id; idem=unknown; entities=daily_health_status; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0128,P1,put,bearer-or-token-header,/api/admin/goods/:id/update,W,static R10 skeleton,method-resolved,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=id; idem=likely-idempotent-put; entities=-; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0129,P1,get,bearer-or-token-header,/api/admin/goods/categories,W,static R10 skeleton,method-resolved,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=-; idem=yes-safe; entities=cat; list-like GET; pagination params common in admin SPA; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0130,P1,delete,bearer-or-token-header,/api/admin/goods/categories/:id/delete,W,static R10 skeleton,method-resolved,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=id; idem=likely-idempotent-delete; entities=cat; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0131,P1,put,bearer-or-token-header,/api/admin/goods/categories/:id/update,W,static R10 skeleton,method-resolved,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=id; idem=likely-idempotent-put; entities=cat; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0132,P1,post,bearer-or-token-header,/api/admin/goods/categories/create,W,static R10 skeleton,method-resolved,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=-; idem=non-idempotent-create; entities=cat; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0133,P1,put,bearer-or-token-header,/api/admin/goods/config,W,static R10 skeleton,method-resolved,"req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=-; idem=unknown; entities=auto_backup_config,batch_config_response,intro_splash_config; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack"
P0C-0134,P1,post,bearer-or-token-header,/api/admin/goods/create,W,static R10 skeleton,method-resolved,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=-; idem=non-idempotent-create; entities=-; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0135,P1,∅,bearer-or-token-header,/api/admin/goodsr,S,static R10 skeleton,method-unknown,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=-; idem=unknown; entities=-; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0136,P1,post,bearer-or-token-header,/api/admin/grooming/add,I,static R10 skeleton,method-inferred,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=-; idem=non-idempotent-create; entities=-; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0137,P1,∅,bearer-or-token-header,/api/admin/grooming/config,S,static R10 skeleton,method-unknown,"req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=-; idem=unknown; entities=auto_backup_config,batch_config_response,intro_splash_config; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack"
P0C-0138,P1,get,bearer-or-token-header,/api/admin/grooming/detail/,I,static R10 skeleton,method-inferred,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=id?; idem=yes-safe; entities=-; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0139,P1,get,bearer-or-token-header,/api/admin/grooming/list,I,static R10 skeleton,method-inferred,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=-; idem=yes-safe; entities=-; list-like GET; pagination params common in admin SPA; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0140,P1,∅,bearer-or-token-header,/api/admin/grooming/operate,S,static R10 skeleton,method-unknown,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=-; idem=unknown; entities=-; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0141,P1,post,bearer-or-token-header,/api/admin/point/activities,W,static R10 skeleton,method-resolved,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=-; idem=unknown-post; entities=-; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0142,P1,delete,bearer-or-token-header,/api/admin/point/activities/:id,W,static R10 skeleton,method-resolved,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=id; idem=likely-idempotent-delete; entities=-; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0143,P1,post,bearer-or-token-header,/api/admin/point/adjust,S,static R10 skeleton,method-resolved,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=-; idem=unknown-post; entities=-; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0144,P1,get,bearer-or-token-header,/api/admin/point/logs,S,static R10 skeleton,method-resolved,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=-; idem=yes-safe; entities=-; list-like GET; pagination params common in admin SPA; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0145,P1,post,bearer-or-token-header,/api/admin/point/products,W,static R10 skeleton,method-resolved,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=-; idem=unknown-post; entities=-; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0146,P1,delete,bearer-or-token-header,/api/admin/point/products/:id,W,static R10 skeleton,method-resolved,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=id; idem=likely-idempotent-delete; entities=-; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0147,P1,post,bearer-or-token-header,/api/admin/point/rules,W,static R10 skeleton,method-resolved,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=-; idem=unknown-post; entities=-; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0148,P1,delete,bearer-or-token-header,/api/admin/point/rules/:id,W,static R10 skeleton,method-resolved,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=id; idem=likely-idempotent-delete; entities=-; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0149,P1,put,bearer-or-token-header,/api/admin/point/settings,W,static R10 skeleton,method-resolved,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=-; idem=unknown; entities=-; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0150,P1,put,bearer-or-token-header,/api/admin/point/sign-config,W,static R10 skeleton,method-resolved,"req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=-; idem=unknown; entities=auto_backup_config,batch_config_response,intro_splash_config; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack"
P0C-0151,P1,get,bearer-or-token-header,/api/admin/point/stats,W,static R10 skeleton,method-resolved,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=-; idem=yes-safe; entities=-; list-like GET; pagination params common in admin SPA; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0152,P1,get,bearer-or-token-header,/api/admin/product,S,static R10 skeleton,method-resolved,"req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=-; idem=yes-safe; entities=confirm_production_request,product_info; list-like GET; pagination params common in admin SPA; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack"
P0C-0153,P1,get,bearer-or-token-header,/api/admin/queues,S,static R10 skeleton,method-resolved,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=-; idem=yes-safe; entities=queue_info; list-like GET; pagination params common in admin SPA; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0154,P1,post,bearer-or-token-header,/api/admin/queues/add,S,static R10 skeleton,method-resolved,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=-; idem=non-idempotent-create; entities=queue_info; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0155,P1,delete,bearer-or-token-header,/api/admin/queues/delete/:id,W,static R10 skeleton,method-resolved,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=id; idem=likely-idempotent-delete; entities=queue_info; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0156,P1,get,bearer-or-token-header,/api/admin/queues/detail/:id,W,static R10 skeleton,method-resolved,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=id; idem=yes-safe; entities=queue_info; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0157,P1,∅,bearer-or-token-header,/api/admin/queues/edit/,S,static R10 skeleton,method-unknown,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=-; idem=unknown; entities=queue_info; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
P0C-0158,P1,get,bearer-or-token-header,/api/admin/queues/rule,S,static R10 skeleton,method-resolved,req=B-not-observed-runtime; resp=B-not-observed-runtime; err=B-not-observed-runtime; params=-; idem=yes-safe; entities=queue_info; list-like GET; pagination params common in admin SPA; admin interceptor uses localStorage.token or App Bridge getToken; Authorization header used by HTTP stack
